Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency
Ghana,Ashanti,Ejura,Maize,Wholesale,2015,10,150,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2015,11,150,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2015,12,127.5,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2016,1,128,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2016,2,137.5,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2016,3,150,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2016,4,160,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2016,5,170,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2016,6,170,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2016,7,162,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2016,8,160,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2016,9,160,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2016,10,,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2016,11,80,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2016,12,106.6667,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2017,1,110,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2017,2,100,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2017,3,116,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2017,4,150,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2017,5,,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2017,6,140,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2017,7,127,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2017,8,81,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2017,9,57,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2017,10,72.8291,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2017,11,94,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2017,12,90,100 KG,GHS
Ghana,Ashanti,Ejura,Maize,Wholesale,2018,1,83.9,100 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2014,4,187.5,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2014,5,194,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2014,6,190,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2014,7,190,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2014,8,230,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2014,9,230,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2014,10,230,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2014,11,230,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2014,12,230,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2015,1,230,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2015,2,280,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2015,3,280,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2015,4,350,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2015,5,350,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2015,6,280,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2015,7,290,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2015,8,,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2015,9,,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2015,10,280,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2015,11,280,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2015,12,240,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2016,1,216,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2016,2,200,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2016,3,200,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2016,4,200,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2016,5,200,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2016,6,200,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2016,7,80,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2016,8,80,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2016,9,,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2016,10,,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2016,11,250,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2016,12,243.3333,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2017,1,240,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2017,2,240,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2017,3,240,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2017,4,240,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2017,5,,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2017,6,240,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2017,7,180,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2017,8,156,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2017,9,313,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2017,10,200,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2017,11,140,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (imported),Wholesale,2017,12,140,50 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2009,2,8,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2009,3,7.88,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2009,4,8,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2009,5,30,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2009,6,8.3,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2009,7,7.5,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2009,8,11.6,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2009,9,15,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2009,10,10,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2009,11,13,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2009,12,13,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2010,1,13.6,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2010,2,15,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2010,3,12,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2010,4,10,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2010,5,9.2,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2010,6,12,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2010,7,8.4,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2010,8,21.75,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2010,9,22,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2010,10,44.5,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2010,11,22.25,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2010,12,,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2011,1,14,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2011,2,10.2,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2011,3,7.75,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2011,4,8,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2011,5,12,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2011,6,11.25,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2011,7,10,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2011,8,9.3333,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2011,9,10,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2011,10,10.5,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2011,11,10.5,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2011,12,12.6,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2012,1,14.25,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2012,2,11.25,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2012,3,14.4,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2012,4,11,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2012,5,13.75,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2012,6,36.2,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2012,7,19.75,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2012,8,20,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2012,9,23.75,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2012,10,20,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2012,11,25,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2012,12,26,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2013,1,28.75,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2013,2,30,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2013,3,32.5,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2013,4,35,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2013,5,27.5,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2013,6,25.6,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2013,7,24,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2013,8,24.8,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2013,9,20,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2013,10,20,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2013,11,20,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2013,12,20,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2014,1,20,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2014,2,22.5,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2014,3,27.6,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2014,4,27,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2014,5,28.8,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2014,6,27,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2014,7,27,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2014,8,25,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2014,9,25,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2014,10,25,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2014,11,23.75,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2014,12,25,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2015,1,25,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2015,2,20,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2015,3,20,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2015,4,20,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2015,5,18.4,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2015,6,22.5,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2015,7,18,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2015,8,,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2015,9,,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2015,10,18,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2015,11,18,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2015,12,24.5,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2016,1,28,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2016,2,32.5,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2016,3,35,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2016,4,40,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2016,5,40,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2016,6,40,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2016,7,56,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2016,8,60,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2016,9,55,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2016,10,52,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2016,11,50,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2016,12,80,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2017,1,76.6667,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2017,2,70,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2017,3,76,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2017,4,80,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2017,5,,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2017,6,80,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2017,7,,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2017,8,84,91 KG,GHS
Ghana,Ashanti,Ejura,Cassava,Wholesale,2017,9,92,91 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2009,2,61,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2009,3,57.5,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2009,4,60,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2009,5,55.5,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2009,6,60,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2009,7,60,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2009,8,60,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2009,9,60,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2009,10,48.75,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2009,11,45,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2009,12,45,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2010,1,45,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2010,2,46.25,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2010,3,47.5,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2010,4,41.25,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2010,5,40,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2010,6,45,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2010,7,45,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2010,8,60,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2010,9,66.25,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2010,10,63,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2010,11,62.25,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2010,12,,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2011,1,37.1667,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2011,2,32.6,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2011,3,43.75,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2011,4,45,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2011,5,45,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2011,6,55,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2011,7,55,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2011,8,62.6667,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2011,9,57.875,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2011,10,64,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2011,11,65,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2011,12,52.8,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2012,1,68,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2012,2,58.75,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2012,3,75.8,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2012,4,73.5,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2012,5,78.25,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2012,6,73,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2012,7,64.5,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2012,8,72.5,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2012,9,110,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2012,10,110,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2012,11,105,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2012,12,100,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2013,1,75,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2013,2,75,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2013,3,74.75,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2013,4,87.5,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2013,5,70,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2013,6,70,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2013,7,75,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2013,8,72,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2013,9,70,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2013,10,87.5,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2013,11,70,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2013,12,70,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2014,1,70,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2014,2,72.5,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2014,3,60,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2014,4,71.25,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2014,5,77,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2014,6,130,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2014,7,130,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2014,8,130,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2014,9,140,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2014,10,140,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2014,11,140,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2014,12,140,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2015,1,100,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2015,2,90,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2015,3,110,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2015,4,115,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2015,5,115,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2015,6,152.5,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2015,7,160,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2015,8,,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2015,9,,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2015,10,160,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2015,11,160,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2015,12,225,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2016,1,260,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2016,2,255,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2016,3,180,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2016,4,270,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2016,5,300,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2016,6,300,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2016,7,300,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2016,8,300,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2016,9,,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2016,10,,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2016,11,340,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2016,12,180,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2017,1,100,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2017,2,170,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2017,3,170,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2017,4,170,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2017,5,,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2017,6,170,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2017,7,183,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2017,8,124,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2017,9,249,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2017,10,130.2083,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2017,11,187,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2017,12,180,50 KG,GHS
Ghana,Ashanti,Ejura,Rice (local),Wholesale,2018,1,197.79,50 KG,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2009,2,2.88,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2009,3,3,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2009,4,3.5,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2009,5,5.4,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2009,6,4.3,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2009,7,5.25,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2009,8,3,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2009,9,3.5,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2009,10,3.25,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2009,11,3,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2009,12,3,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2010,1,3,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2010,2,3,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2010,3,3,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2010,4,3,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2010,5,3,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2010,6,7.5,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2010,7,10.2,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2010,8,5.125,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2010,9,4.875,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2010,10,4,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2010,11,3.375,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2010,12,,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2011,1,2.5,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2011,2,2.4,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2011,3,3,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2011,4,2,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2011,5,5,Bunch,GHS
Ghana,Ashanti,Ejura,Plantains (apentu),Wholesale,2011,6,7.25,Bunch,GHS
